,Family 1,Family 2,Scicore 1,Scicore 2,Diff Score
20747,GandCrab,GandCrab,False,False,100.0
20748,GandCrab,GandCrab,False,False,100.0
20749,GandCrab,GandCrab,False,False,100.0
20750,GandCrab,GandCrab,False,False,100.0
20751,GandCrab,GandCrab,False,False,100.0
20752,GandCrab,GandCrab,False,False,100.0
20753,GandCrab,GandCrab,False,False,100.0
20754,GandCrab,GandCrab,False,False,100.0
20755,GandCrab,GandCrab,False,False,100.0
20756,GandCrab,GandCrab,False,False,100.0
20757,GandCrab,GandCrab,False,False,100.0
20758,GandCrab,GandCrab,False,False,100.0
20759,GandCrab,GandCrab,False,False,100.0
20760,GandCrab,GandCrab,False,False,100.0
20761,GandCrab,GandCrab,False,False,100.0
20762,GandCrab,GandCrab,False,False,99.0
20763,GandCrab,GandCrab,False,False,99.0
20764,GandCrab,GandCrab,False,False,100.0
20765,GandCrab,GandCrab,False,False,99.0
20766,GandCrab,GandCrab,False,False,100.0
20767,GandCrab,GandCrab,False,False,100.0
20768,GandCrab,GandCrab,False,False,100.0
20769,GandCrab,GandCrab,False,False,100.0
20770,GandCrab,GandCrab,False,False,100.0
20771,GandCrab,GandCrab,False,False,100.0
20772,GandCrab,GandCrab,False,False,83.0
20773,GandCrab,GandCrab,False,False,100.0
20774,GandCrab,GandCrab,False,False,100.0
20775,GandCrab,GandCrab,False,False,100.0
20776,GandCrab,GandCrab,False,False,100.0
20777,GandCrab,GandCrab,False,False,100.0
20778,GandCrab,GandCrab,False,False,99.0
20779,GandCrab,GandCrab,False,False,100.0
20780,GandCrab,GandCrab,False,False,100.0
20781,GandCrab,GandCrab,False,False,99.0
20782,GandCrab,GandCrab,False,False,100.0
20783,GandCrab,GandCrab,False,False,100.0
20784,GandCrab,GandCrab,False,False,99.0
20785,GandCrab,GandCrab,False,False,100.0
20786,GandCrab,GandCrab,False,False,100.0
20787,GandCrab,GandCrab,False,False,100.0
20788,GandCrab,GandCrab,False,False,100.0
20789,GandCrab,GandCrab,False,False,100.0
20790,GandCrab,GandCrab,False,False,100.0
20791,GandCrab,GandCrab,False,False,79.0
20792,GandCrab,GandCrab,False,False,100.0
20793,GandCrab,GandCrab,False,False,100.0
20794,GandCrab,GandCrab,False,False,100.0
20795,GandCrab,GandCrab,False,False,100.0
20796,GandCrab,GandCrab,False,False,100.0
20797,GandCrab,GandCrab,False,False,100.0
20798,GandCrab,GandCrab,False,False,100.0
20799,GandCrab,GandCrab,False,False,99.0
20800,GootLoader,GootLoader,False,False,79.0
20801,GootLoader,GootLoader,False,False,82.0
20802,GootLoader,GootLoader,False,False,82.0
20803,GootLoader,GootLoader,False,False,85.0
20804,GootLoader,GootLoader,False,False,85.0
20805,GootLoader,GootLoader,False,False,85.0
20806,GootLoader,GootLoader,False,False,85.0
20807,GootLoader,GootLoader,False,False,85.0
20808,GootLoader,GootLoader,False,False,82.0
20809,GootLoader,GootLoader,False,False,83.0
20810,GootLoader,GootLoader,False,False,82.0
20811,GootLoader,GootLoader,False,False,85.0
20812,GootLoader,GootLoader,False,False,79.0
20813,GootLoader,GootLoader,False,False,82.0
20814,GootLoader,GootLoader,False,False,83.0
20815,GootLoader,GootLoader,False,False,83.0
20816,GootLoader,GootLoader,False,False,83.0
20817,GootLoader,GootLoader,False,False,85.0
20818,GootLoader,GootLoader,False,False,85.0
20819,GootLoader,GootLoader,False,False,85.0
20820,GootLoader,GootLoader,False,False,82.0
20821,GootLoader,GootLoader,False,False,83.0
20822,GootLoader,GootLoader,False,False,83.0
20823,GootLoader,GootLoader,False,False,80.0
20824,GootLoader,GootLoader,False,False,82.0
20825,GootLoader,GootLoader,False,False,82.0
20826,GootLoader,GootLoader,False,False,86.0
20827,GootLoader,GootLoader,False,False,83.0
20828,GootLoader,GootLoader,False,False,83.0
20829,GootLoader,GootLoader,False,False,83.0
20830,GootLoader,GootLoader,False,False,80.0
20831,GootLoader,GootLoader,False,False,82.0
20832,GootLoader,GootLoader,False,False,85.0
20833,GootLoader,GootLoader,False,False,85.0
20834,GootLoader,GootLoader,False,False,83.0
20835,GootLoader,GootLoader,False,False,83.0
20836,GootLoader,GootLoader,False,False,85.0
20837,GootLoader,GootLoader,False,False,80.0
20838,GootLoader,GootLoader,False,False,85.0
20839,GootLoader,GootLoader,False,False,80.0
20840,GootLoader,GootLoader,False,False,86.0
20841,GootLoader,GootLoader,False,False,80.0
20842,GootLoader,GootLoader,False,False,82.0
20843,GootLoader,GootLoader,False,False,82.0
20844,GootLoader,GootLoader,False,False,86.0
20845,GootLoader,GootLoader,False,False,85.0
20846,GootLoader,GootLoader,False,False,79.0
20847,GootLoader,GootLoader,False,False,85.0
20848,GootLoader,GootLoader,False,False,82.0
20849,GootLoader,GootLoader,False,False,83.0
20850,GootLoader,GootLoader,False,False,85.0
20851,GootLoader,GootLoader,False,False,80.0
20852,GootLoader,GootLoader,False,False,85.0
20853,GootLoader,GootLoader,False,False,83.0
20854,GootLoader,GootLoader,False,False,80.0
20855,GootLoader,GootLoader,False,False,80.0
20856,GootLoader,GootLoader,False,False,79.0
20857,GootLoader,GootLoader,False,False,85.0
20858,GootLoader,GootLoader,False,False,86.0
20859,GootLoader,GootLoader,False,False,86.0
20860,GootLoader,GootLoader,False,False,82.0
20861,GootLoader,GootLoader,False,False,82.0
20862,GootLoader,GootLoader,False,False,83.0
20863,GootLoader,GootLoader,False,False,82.0
20864,GootLoader,GootLoader,False,False,80.0
20865,GootLoader,GootLoader,False,False,83.0
20866,GootLoader,GootLoader,False,False,85.0
20867,GootLoader,GootLoader,False,False,82.0
20868,GootLoader,GootLoader,False,False,82.0
20869,GootLoader,GootLoader,False,False,86.0
20870,GootLoader,GootLoader,False,False,86.0
20871,GootLoader,GootLoader,False,False,83.0
20872,GootLoader,GootLoader,False,False,85.0
20873,GootLoader,GootLoader,False,False,83.0
20874,GootLoader,GootLoader,False,False,86.0
20875,GootLoader,GootLoader,False,False,80.0
20876,GootLoader,GootLoader,False,False,83.0
20877,GootLoader,GootLoader,False,False,83.0
20878,GootLoader,GootLoader,False,False,86.0
20879,GootLoader,GootLoader,False,False,83.0
20880,GootLoader,GootLoader,False,False,82.0
20881,GootLoader,GootLoader,False,False,77.0
20882,GootLoader,GootLoader,False,False,77.0
20883,GootLoader,GootLoader,False,False,83.0
20884,GootLoader,GootLoader,False,False,85.0
20885,GootLoader,GootLoader,False,False,85.0
20886,GootLoader,GootLoader,False,False,85.0
20887,GootLoader,GootLoader,False,False,82.0
20888,GootLoader,GootLoader,False,False,83.0
20889,GootLoader,GootLoader,False,False,82.0
20890,GootLoader,GootLoader,False,False,85.0
20891,GootLoader,GootLoader,False,False,83.0
20892,GootLoader,GootLoader,False,False,85.0
20893,GootLoader,GootLoader,False,False,85.0
20894,GootLoader,GootLoader,False,False,83.0
20895,GootLoader,GootLoader,False,False,83.0
20896,GootLoader,GootLoader,False,False,82.0
20897,GootLoader,GootLoader,False,False,82.0
20898,GootLoader,GootLoader,False,False,82.0
20899,GootLoader,GootLoader,False,False,79.0
20900,GootLoader,GootLoader,False,False,79.0
20901,GootLoader,GootLoader,False,False,82.0
20902,GootLoader,GootLoader,False,False,82.0
20903,GootLoader,GootLoader,False,False,83.0
20904,GootLoader,GootLoader,False,False,80.0
20905,GootLoader,GootLoader,False,False,85.0
20906,GootLoader,GootLoader,False,False,85.0
20907,GootLoader,GootLoader,False,False,83.0
20908,GootLoader,GootLoader,False,False,85.0
20909,GootLoader,GootLoader,False,False,83.0
20910,GootLoader,GootLoader,False,False,83.0
20911,GootLoader,GootLoader,False,False,82.0
20912,GootLoader,GootLoader,False,False,88.0
20913,GootLoader,GootLoader,False,False,83.0
20914,GootLoader,GootLoader,False,False,82.0
20915,GootLoader,GootLoader,False,False,80.0
20916,GootLoader,GootLoader,False,False,86.0
20917,GootLoader,GootLoader,False,False,85.0
20918,GootLoader,GootLoader,False,False,83.0
20919,GootLoader,GootLoader,False,False,86.0
20920,GootLoader,GootLoader,False,False,83.0
20921,GootLoader,GootLoader,False,False,80.0
20922,GootLoader,GootLoader,False,False,85.0
20923,GootLoader,GootLoader,False,False,82.0
20924,GootLoader,GootLoader,False,False,82.0
20925,GootLoader,GootLoader,False,False,82.0
20926,GootLoader,GootLoader,False,False,85.0
20927,GootLoader,GootLoader,False,False,83.0
20928,GootLoader,GootLoader,False,False,83.0
20929,GootLoader,GootLoader,False,False,83.0
20930,GootLoader,GootLoader,False,False,82.0
20931,GootLoader,GootLoader,False,False,85.0
20932,GootLoader,GootLoader,False,False,83.0
20933,GootLoader,GootLoader,False,False,85.0
20934,GootLoader,GootLoader,False,False,82.0
20935,GootLoader,GootLoader,False,False,85.0
20936,GootLoader,GootLoader,False,False,82.0
20937,GootLoader,GootLoader,False,False,82.0
20938,GootLoader,GootLoader,False,False,85.0
20939,GootLoader,GootLoader,False,False,86.0
20940,GootLoader,GootLoader,False,False,82.0
20941,GootLoader,GootLoader,False,False,83.0
20942,GootLoader,GootLoader,False,False,86.0
20943,GootLoader,GootLoader,False,False,83.0
20944,GootLoader,GootLoader,False,False,85.0
20945,GootLoader,GootLoader,False,False,83.0
20946,GootLoader,GootLoader,False,False,82.0
20947,GootLoader,GootLoader,False,False,83.0
20948,GootLoader,GootLoader,False,False,79.0
20949,GootLoader,GootLoader,False,False,82.0
20950,GootLoader,GootLoader,False,False,83.0
20951,GootLoader,GootLoader,False,False,80.0
20952,GootLoader,GootLoader,False,False,85.0
20953,GootLoader,GootLoader,False,False,83.0
20954,GootLoader,GootLoader,False,False,80.0
20955,GootLoader,GootLoader,False,False,85.0
20956,GootLoader,GootLoader,False,False,83.0
20957,GootLoader,GootLoader,False,False,83.0
20958,GootLoader,GootLoader,False,False,82.0
20959,GootLoader,GootLoader,False,False,80.0
20960,GootLoader,GootLoader,False,False,85.0
20961,GootLoader,GootLoader,False,False,83.0
20962,GootLoader,GootLoader,False,False,85.0
20963,GootLoader,GootLoader,False,False,83.0
20964,GootLoader,GootLoader,False,False,82.0
20965,GootLoader,GootLoader,False,False,85.0
20966,GootLoader,GootLoader,False,False,83.0
20967,GootLoader,GootLoader,False,False,85.0
20968,GootLoader,GootLoader,False,False,82.0
20969,GootLoader,GootLoader,False,False,82.0
20970,GootLoader,GootLoader,False,False,80.0
20971,GootLoader,GootLoader,False,False,86.0
20972,GootLoader,GootLoader,False,False,79.0
20973,GootLoader,GootLoader,False,False,83.0
20974,GootLoader,GootLoader,False,False,82.0
20975,GootLoader,GootLoader,False,False,86.0
20976,GootLoader,GootLoader,False,False,82.0
20977,GootLoader,GootLoader,False,False,85.0
20978,GootLoader,GootLoader,False,False,85.0
20979,GootLoader,GootLoader,False,False,85.0
20980,GootLoader,GootLoader,False,False,83.0
20981,GootLoader,GootLoader,False,False,83.0
20982,GootLoader,GootLoader,False,False,82.0
20983,GootLoader,GootLoader,False,False,79.0
20984,GootLoader,GootLoader,False,False,82.0
20985,GootLoader,GootLoader,False,False,88.0
20986,GootLoader,GootLoader,False,False,79.0
20987,GootLoader,GootLoader,False,False,80.0
20988,GootLoader,GootLoader,False,False,83.0
20989,GootLoader,GootLoader,False,False,85.0
20990,GootLoader,GootLoader,False,False,82.0
20991,GootLoader,GootLoader,False,False,85.0
20992,GootLoader,GootLoader,False,False,83.0
20993,GootLoader,GootLoader,False,False,83.0
20994,GootLoader,GootLoader,False,False,82.0
20995,GootLoader,GootLoader,False,False,82.0
20996,GootLoader,GootLoader,False,False,80.0
20997,GootLoader,GootLoader,False,False,83.0
20998,GootLoader,GootLoader,False,False,83.0
20999,GootLoader,GootLoader,False,False,86.0
21000,GandCrab,GandCrab,False,False,100.0
21001,GandCrab,GandCrab,False,False,100.0
21002,GandCrab,GandCrab,False,False,100.0
21003,GandCrab,GandCrab,False,False,100.0
21004,GandCrab,GandCrab,False,False,100.0
21005,GandCrab,GandCrab,False,False,100.0
21006,GandCrab,GandCrab,False,False,100.0
21007,GandCrab,GandCrab,False,False,100.0
21008,GandCrab,GandCrab,False,False,100.0
21009,GandCrab,GandCrab,False,False,100.0
21010,GandCrab,GandCrab,False,False,100.0
21011,GandCrab,GandCrab,False,False,100.0
21012,GandCrab,GandCrab,False,False,100.0
21013,GandCrab,GandCrab,False,False,100.0
21014,GandCrab,GandCrab,False,False,100.0
21015,GandCrab,GandCrab,False,False,100.0
21016,GandCrab,GandCrab,False,False,100.0
21017,GandCrab,GandCrab,False,False,100.0
21018,GandCrab,GandCrab,False,False,100.0
21019,GandCrab,GandCrab,False,False,66.0
21020,GandCrab,GandCrab,False,False,100.0
21021,GandCrab,GandCrab,False,False,100.0
21022,GandCrab,GandCrab,False,False,100.0
21023,GandCrab,GandCrab,False,False,100.0
21024,GandCrab,GandCrab,False,False,100.0
21025,GandCrab,GandCrab,False,False,100.0
21026,GandCrab,GandCrab,False,False,100.0
21027,GandCrab,GandCrab,False,False,99.0
21028,GandCrab,GandCrab,False,False,100.0
21029,GandCrab,GandCrab,False,False,100.0
21030,GandCrab,GandCrab,False,False,100.0
21031,GandCrab,GandCrab,False,False,100.0
21032,GandCrab,GandCrab,False,False,100.0
21033,GandCrab,GandCrab,False,False,100.0
21034,GandCrab,GandCrab,False,False,100.0
21035,GandCrab,GandCrab,False,False,100.0
21036,GandCrab,GandCrab,False,False,100.0
21037,GandCrab,GandCrab,False,False,100.0
21038,GandCrab,GandCrab,False,False,100.0
21039,GandCrab,GandCrab,False,False,100.0
21040,GandCrab,GandCrab,False,False,100.0
21041,GandCrab,GandCrab,False,False,100.0
21042,GandCrab,GandCrab,False,False,100.0
21043,GandCrab,GandCrab,False,False,94.0
21044,GandCrab,GandCrab,False,False,100.0
21045,GandCrab,GandCrab,False,False,100.0
21046,GandCrab,GandCrab,False,False,66.0
21047,GandCrab,GandCrab,False,False,100.0
21048,GandCrab,GandCrab,False,False,100.0
21049,GandCrab,GandCrab,False,False,100.0
21050,GandCrab,GandCrab,False,False,100.0
21051,,,,,
21052,GandCrab,GandCrab,False,False,100.0
21053,GandCrab,GandCrab,False,False,100.0
21054,GandCrab,GandCrab,False,False,100.0
21055,GandCrab,GandCrab,False,False,50.0
21056,GandCrab,GandCrab,False,False,100.0
21057,GandCrab,GandCrab,False,False,94.0
21058,GandCrab,GandCrab,False,False,100.0
21059,GandCrab,GandCrab,False,False,100.0
21060,GandCrab,GandCrab,False,False,72.0
21061,GandCrab,GandCrab,False,False,100.0
21062,GandCrab,GandCrab,False,False,100.0
21063,GandCrab,GandCrab,False,False,99.0
21064,GandCrab,GandCrab,False,False,100.0
21065,GandCrab,GandCrab,False,False,100.0
21066,GandCrab,GandCrab,False,False,100.0
21067,GandCrab,GandCrab,False,False,100.0
21068,GandCrab,GandCrab,False,False,100.0
21069,GandCrab,GandCrab,False,False,100.0
21070,GandCrab,GandCrab,False,False,100.0
21071,GandCrab,GandCrab,False,False,100.0
21072,GandCrab,GandCrab,False,False,100.0
21073,GandCrab,GandCrab,False,False,100.0
21074,GandCrab,GandCrab,False,False,100.0
21075,GandCrab,GandCrab,False,False,100.0
21076,GandCrab,GandCrab,False,False,100.0
21077,GandCrab,GandCrab,False,False,100.0
21078,GandCrab,GandCrab,False,False,100.0
21079,GandCrab,GandCrab,False,False,100.0
21080,GandCrab,GandCrab,False,False,99.0
21081,GandCrab,GandCrab,False,False,100.0
21082,GandCrab,GandCrab,False,False,100.0
21083,GandCrab,GandCrab,False,False,100.0
21084,GandCrab,GandCrab,False,False,100.0
21085,GandCrab,GandCrab,False,False,100.0
21086,GandCrab,GandCrab,False,False,97.0
21087,GandCrab,GandCrab,False,False,100.0
21088,GandCrab,GandCrab,False,False,100.0
21089,GandCrab,GandCrab,False,False,100.0
21090,GandCrab,GandCrab,False,False,63.0
21091,GandCrab,GandCrab,False,False,100.0
21092,GandCrab,GandCrab,False,False,100.0
21093,GandCrab,GandCrab,False,False,100.0
21094,GandCrab,GandCrab,False,False,72.0
21095,GandCrab,GandCrab,False,False,100.0
21096,GandCrab,GandCrab,False,False,55.0
21097,GandCrab,GandCrab,False,False,100.0
21098,GandCrab,GandCrab,False,False,100.0
21099,GandCrab,GandCrab,False,False,82.0
21100,GandCrab,GandCrab,False,False,100.0
21101,GandCrab,GandCrab,False,False,100.0
21102,GandCrab,GandCrab,False,False,100.0
21103,GandCrab,GandCrab,False,False,99.0
21104,GandCrab,GandCrab,False,False,100.0
21105,GandCrab,GandCrab,False,False,100.0
21106,GandCrab,GandCrab,False,False,99.0
21107,GandCrab,GandCrab,False,False,100.0
21108,GandCrab,GandCrab,False,False,100.0
21109,GandCrab,GandCrab,False,False,100.0
21110,GandCrab,GandCrab,False,False,97.0
21111,GandCrab,GandCrab,False,False,100.0
21112,GandCrab,GandCrab,False,False,100.0
21113,GandCrab,GandCrab,False,False,100.0
21114,GandCrab,GandCrab,False,False,100.0
21115,GandCrab,GandCrab,False,False,100.0
21116,GandCrab,GandCrab,False,False,100.0
21117,GandCrab,GandCrab,False,False,100.0
21118,GandCrab,GandCrab,False,False,100.0
21119,GandCrab,GandCrab,False,False,100.0
21120,GandCrab,GandCrab,False,False,100.0
21121,GandCrab,GandCrab,False,False,100.0
21122,GandCrab,GandCrab,False,False,100.0
21123,GandCrab,GandCrab,False,False,100.0
21124,GandCrab,GandCrab,False,False,100.0
21125,GandCrab,GandCrab,False,False,100.0
21126,GandCrab,GandCrab,False,False,100.0
21127,GandCrab,GandCrab,False,False,100.0
21128,GandCrab,GandCrab,False,False,97.0
21129,GandCrab,GandCrab,False,False,100.0
21130,GandCrab,GandCrab,False,False,100.0
21131,GandCrab,GandCrab,False,False,97.0
21132,GandCrab,GandCrab,False,False,100.0
21133,GandCrab,GandCrab,False,False,100.0
21134,GandCrab,GandCrab,False,False,100.0
21135,GandCrab,GandCrab,False,False,100.0
21136,GandCrab,GandCrab,False,False,100.0
21137,GandCrab,GandCrab,False,False,100.0
21138,GandCrab,GandCrab,False,False,100.0
21139,GandCrab,GandCrab,False,False,100.0
21140,GandCrab,GandCrab,False,False,99.0
21141,GandCrab,GandCrab,False,False,100.0
21142,GandCrab,GandCrab,False,False,100.0
21143,GandCrab,GandCrab,False,False,100.0
21144,GandCrab,GandCrab,False,False,100.0
21145,GandCrab,GandCrab,False,False,100.0
21146,GandCrab,GandCrab,False,False,100.0
21147,GandCrab,GandCrab,False,False,100.0
21148,GandCrab,GandCrab,False,False,99.0
21149,GandCrab,GandCrab,False,False,100.0
21150,GandCrab,GandCrab,False,False,100.0
21151,GandCrab,GandCrab,False,False,100.0
21152,GandCrab,GandCrab,False,False,100.0
21153,GandCrab,GandCrab,False,False,99.0
21154,GandCrab,GandCrab,False,False,94.0
21155,GandCrab,GandCrab,False,False,100.0
21156,GandCrab,GandCrab,False,False,100.0
21157,GandCrab,GandCrab,False,False,100.0
21158,GandCrab,GandCrab,False,False,100.0
21159,GandCrab,GandCrab,False,False,61.0
21160,GandCrab,GandCrab,False,False,100.0
21161,GandCrab,GandCrab,False,False,99.0
21162,GandCrab,GandCrab,False,False,100.0
21163,GandCrab,GandCrab,False,False,100.0
21164,GandCrab,GandCrab,False,False,100.0
21165,GandCrab,GandCrab,False,False,100.0
21166,GandCrab,GandCrab,False,False,100.0
21167,GandCrab,GandCrab,False,False,100.0
21168,GandCrab,GandCrab,False,False,90.0
21169,GandCrab,GandCrab,False,False,100.0
21170,GandCrab,GandCrab,False,False,97.0
21171,GandCrab,GandCrab,False,False,97.0
21172,GandCrab,GandCrab,False,False,93.0
21173,GandCrab,GandCrab,False,False,100.0
21174,GandCrab,GandCrab,False,False,96.0
21175,GandCrab,GandCrab,False,False,100.0
21176,GandCrab,GandCrab,False,False,100.0
21177,GandCrab,GandCrab,False,False,71.0
21178,GandCrab,GandCrab,False,False,94.0
21179,GandCrab,GandCrab,False,False,100.0
21180,GandCrab,GandCrab,False,False,100.0
21181,GandCrab,GandCrab,False,False,100.0
21182,GandCrab,GandCrab,False,False,100.0
21183,GandCrab,GandCrab,False,False,100.0
21184,GandCrab,GandCrab,False,False,96.0
21185,GandCrab,GandCrab,False,False,100.0
21186,GandCrab,GandCrab,False,False,100.0
21187,GandCrab,GandCrab,False,False,100.0
21188,GandCrab,GandCrab,False,False,100.0
21189,GandCrab,GandCrab,False,False,100.0
21190,GandCrab,GandCrab,False,False,100.0
21191,GandCrab,GandCrab,False,False,97.0
21192,GandCrab,GandCrab,False,False,100.0
21193,GandCrab,GandCrab,False,False,100.0
21194,GandCrab,GandCrab,False,False,100.0
21195,GandCrab,GandCrab,False,False,99.0
21196,GandCrab,GandCrab,False,False,100.0
21197,GandCrab,GandCrab,False,False,100.0
21198,GandCrab,GandCrab,False,False,100.0
21199,GandCrab,GandCrab,False,False,99.0
21200,Banload,Banload,False,False,90.0
21201,,,,,
21202,,,,,
21203,,,,,
21204,,,,,
21205,,,,,
21206,Banload,Banload,False,False,93.0
21207,Banload,Banload,False,False,99.0
21208,Banload,Banload,False,False,50.0
21209,Banload,Banload,False,False,43.0
21210,,,,,
21211,,,,,
21212,Banload,Banload,False,False,68.0
21213,Banload,Banload,False,False,85.0
21214,Banload,Banload,False,False,99.0
21215,Banload,Banload,False,False,52.0
21216,Banload,Banload,False,False,57.0
21217,Banload,Banload,False,False,49.0
21218,Banload,Banload,False,False,52.0
21219,,,,,
21220,Banload,Banload,False,False,44.0
21221,,,,,
21222,Banload,Banload,False,False,97.0
21223,,,,,
21224,Banload,Banload,False,False,44.0
21225,,,,,
21226,Banload,Banload,False,False,36.0
21227,Banload,Banload,False,False,41.0
21228,Banload,Banload,False,False,90.0
21229,Banload,Banload,False,False,97.0
21230,Banload,Banload,False,False,93.0
21231,Banload,Banload,False,False,94.0
21232,Banload,Banload,False,False,66.0
